"db","outcome","n","rate_trt","rate_ctl","or","ci_lo","ci_hi","p"
"EICU","aki1_48h",3904,0.121670081967213,0.132684426229508,0.905489291407665,0.792503332982303,1.03458348089025,0.144286975202114
"EICU","aki2_48h",3904,0.0220286885245902,0.0202356557377049,1.0906034654202,0.800892655504711,1.48511278085949,0.581929860990123
"EICU","aki3_48h",3904,0.0199795081967213,0.0135758196721311,1.48131454102454,1.04198094685616,2.10588569404394,0.0285888371534524
"EICU","aki1_7d",3904,0.151383196721311,0.164446721311475,0.906389748421054,0.802483758427175,1.02374953687905,0.113612994144323
"EICU","aki2_7d",3904,0.0432889344262295,0.0430327868852459,1.00622171224581,0.808863261193062,1.25173460431556,0.95559569900379
"EICU","aki3_7d",3904,0.0345799180327869,0.0322745901639344,1.07398703710579,0.838955520379753,1.37486210871963,0.571083909836386
"EICU","hosp_mort",4835,0.0740434332988625,0.0881075491209928,0.827611338496435,0.714780083402309,0.958253515329618,0.0113982876204137
"EICU","death_7d",4835,0.0506721820062048,0.056670113753878,0.888511206961466,0.744256718497824,1.06072561426052,0.190948328142235
"EICU","death_14d",4835,0.0628748707342296,0.0738366080661841,0.841579977901921,0.718254744412393,0.986080307460866,0.0328930336701331
